,Neighbourhood,Neighbourhood Longitude,Neighbourhood Latitude,Venue,Venue Category,Unnamed: 0
2221,High Park-Swansea,43.6450645834,-79.46787222430001,Golden cafe,Café,
2222,High Park-Swansea,43.6450645834,-79.46787222430001,Tommy's Wine Bar,Café,
2223,High Park-Swansea,43.6450645834,-79.46787222430001,Sunny Joe's Cafe,Coffee Shop,
2224,High Park-Swansea,43.6450645834,-79.46787222430001,Pilot Coffee Roasters,Café,
2225,High Park-Swansea,43.6450645834,-79.46787222430001,Gloria Cafe,Café,
2226,High Park-Swansea,43.6450645834,-79.46787222430001,Cocoa Patisserie,Café,
2227,High Park-Swansea,43.6450645834,-79.46787222430001,Coffee Tree,Café,
2228,High Park-Swansea,43.6450645834,-79.46787222430001,Mana Pool,Café,
2230,High Park-Swansea,43.6450645834,-79.46787222430001,Opera Cafe & Fine Pastry Boutique,Café,
2232,High Park-Swansea,43.6450645834,-79.46787222430001,Extra Butter,Café,
2234,High Park North,43.6575649139,-79.4663021661,Zaza Espresso Bar & Gelato,Café,
2235,High Park North,43.6575649139,-79.4663021661,The Good Neighbour,Café,
2236,High Park North,43.6575649139,-79.4663021661,Mattachioni,Café,
2237,High Park North,43.6575649139,-79.4663021661,The Merseyside,Café,
2238,High Park North,43.6575649139,-79.4663021661,Hale Coffee,Coffee Shop,
2239,High Park North,43.6575649139,-79.4663021661,The Grenadier Restaurant,Café,
2240,High Park North,43.6575649139,-79.4663021661,Hannah's Cafe,Café,
2241,High Park North,43.6575649139,-79.4663021661,Baguette & Co,Café,
2244,High Park North,43.6575649139,-79.4663021661,Noble Coffee Co.,Café,
2246,High Park North,43.6575649139,-79.4663021661,Crema Coffee Co.,Coffee Shop,
2247,High Park North,43.6575649139,-79.4663021661,Golden Gecko Coffee,Café,
2248,High Park North,43.6575649139,-79.4663021661,Paris Bakery,Bakery,
2249,High Park North,43.6575649139,-79.4663021661,Baka Gallery Cafe,Café,
2250,High Park North,43.6575649139,-79.4663021661,The Sterling Social,Café,
2251,High Park North,43.6575649139,-79.4663021661,Full Stop,Café,
2252,High Park North,43.6575649139,-79.4663021661,Alt. Grounds Patio,Café,
2253,High Park North,43.6575649139,-79.4663021661,Fantail,Café,
2254,High Park North,43.6575649139,-79.4663021661,Java Joe's,Café,
2255,High Park North,43.6575649139,-79.4663021661,Decó,Café,
2256,High Park North,43.6575649139,-79.4663021661,Fatima's Cafe and Bistro,Café,
2257,High Park North,43.6575649139,-79.4663021661,Fit & Sweet,Café,
2258,High Park North,43.6575649139,-79.4663021661,The Archtop Cafe,Café,
2259,High Park North,43.6575649139,-79.4663021661,Propeller Coffee Co.,Café,
2260,High Park North,43.6575649139,-79.4663021661,Forno Cultura,Café,
2261,High Park North,43.6575649139,-79.4663021661,Pepper's Café,Café,
2262,High Park North,43.6575649139,-79.4663021661,Coast Cafe Bar,Restaurant,
2263,High Park North,43.6575649139,-79.4663021661,Coffee Tree Roastery,Café,
2264,High Park North,43.6575649139,-79.4663021661,Fatima's Place,Café,
2266,High Park North,43.6575649139,-79.4663021661,Brioche Dorée,Café,
2267,High Park North,43.6575649139,-79.4663021661,Cool Hand of a Girl,Café,
2268,High Park North,43.6575649139,-79.4663021661,Tastytreats Company,Café,
2269,High Park North,43.6575649139,-79.4663021661,Timothy's World Coffee,Coffee Shop,
2270,High Park North,43.6575649139,-79.4663021661,The Beet Organic Café,Café,
2271,High Park North,43.6575649139,-79.4663021661,FULLSTOP,Café,
2272,High Park North,43.6575649139,-79.4663021661,U B Social Cafe & General Store,Café,
2274,High Park North,43.6575649139,-79.4663021661,Cafe Neon,Café,
2275,High Park North,43.6575649139,-79.4663021661,Sidewalk Juice Bar And Cafe,Café,
2276,High Park North,43.6575649139,-79.4663021661,Wallace Espresso,Café,
2277,High Park North,43.6575649139,-79.4663021661,Caldense Bakery,Café,
2278,High Park North,43.6575649139,-79.4663021661,Hounslow’ House,Café,
2279,High Park North,43.6575649139,-79.4663021661,Crème Fraîche Market Cafe,Café,
2280,High Park North,43.6575649139,-79.4663021661,Golden cafe,Café,
2281,High Park North,43.6575649139,-79.4663021661,G & J Sunnyside Cafe,Café,
2282,High Park North,43.6575649139,-79.4663021661,Java Café,Café,
2283,High Park North,43.6575649139,-79.4663021661,Luna Junction,Café,
2284,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Zaza Espresso Bar & Gelato,Café,
2285,Runnymede-Bloor West Village,43.6592688193,-79.485708182,The Good Neighbour,Café,
2287,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Hannah's Cafe,Café,
2289,Runnymede-Bloor West Village,43.6592688193,-79.485708182,7-Eleven,Convenience Store,
2290,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Crema Coffee Co.,Coffee Shop,
2291,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Golden Gecko Coffee,Café,
2292,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Baka Gallery Cafe,Café,
2293,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Full Stop,Café,
2294,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Java Joe's,Café,
2295,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Decó,Café,
2296,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Fatima's Cafe and Bistro,Café,
2297,Runnymede-Bloor West Village,43.6592688193,-79.485708182,The Archtop Cafe,Café,
2298,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Malta's Finest,Café,
2299,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Coast Cafe Bar,Restaurant,
2300,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Coffee Tree Roastery,Café,
2301,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Fatima's Place,Café,
2303,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Brioche Dorée,Café,
2304,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Cool Hand of a Girl,Café,
2305,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Timothy's World Coffee,Coffee Shop,
2306,Runnymede-Bloor West Village,43.6592688193,-79.485708182,The Beet Organic Café,Café,
2307,Runnymede-Bloor West Village,43.6592688193,-79.485708182,U B Social Cafe & General Store,Café,
2308,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Sidewalk Juice Bar And Cafe,Café,
2309,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Caldense Bakery,Café,
2310,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Crème Fraîche Market Cafe,Café,
2311,Runnymede-Bloor West Village,43.6592688193,-79.485708182,G & J Sunnyside Cafe,Café,
2312,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Luna Junction,Café,
2313,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Pilot Coffee Roasters,Café,
2314,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Coffee Tree,Café,
2315,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Mana Pool,Café,
2317,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Opera Cafe & Fine Pastry Boutique,Café,
2319,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,Café,
2320,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Coffee Culture Cafe & Eatery,Café,
2322,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Mom's Cafe,Café,
2323,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Wilder,Café,
2324,Junction Area,43.6678897668,-79.47143987359999,Zaza Espresso Bar & Gelato,Café,
2325,Junction Area,43.6678897668,-79.47143987359999,The Good Neighbour,Café,
2326,Junction Area,43.6678897668,-79.47143987359999,Mattachioni,Café,
2327,Junction Area,43.6678897668,-79.47143987359999,The Merseyside,Café,
2328,Junction Area,43.6678897668,-79.47143987359999,Hale Coffee,Coffee Shop,
2330,Junction Area,43.6678897668,-79.47143987359999,Hannah's Cafe,Café,
2331,Junction Area,43.6678897668,-79.47143987359999,Balzac’s Coffee,Coffee Shop,
2332,Junction Area,43.6678897668,-79.47143987359999,Baguette & Co,Café,
2335,Junction Area,43.6678897668,-79.47143987359999,Crema Coffee Co.,Coffee Shop,
2336,Junction Area,43.6678897668,-79.47143987359999,Golden Gecko Coffee,Café,
2337,Junction Area,43.6678897668,-79.47143987359999,Baka Gallery Cafe,Café,
2338,Junction Area,43.6678897668,-79.47143987359999,Full Stop,Café,
2339,Junction Area,43.6678897668,-79.47143987359999,Decó,Café,
2340,Junction Area,43.6678897668,-79.47143987359999,Fatima's Cafe and Bistro,Café,
2341,Junction Area,43.6678897668,-79.47143987359999,Bun and Bean Cafe,Café,
2342,Junction Area,43.6678897668,-79.47143987359999,Coast Cafe Bar,Restaurant,
2343,Junction Area,43.6678897668,-79.47143987359999,Fatima's Place,Café,
2345,Junction Area,43.6678897668,-79.47143987359999,Brioche Dorée,Café,
2346,Junction Area,43.6678897668,-79.47143987359999,Cool Hand of a Girl,Café,
2347,Junction Area,43.6678897668,-79.47143987359999,Tastytreats Company,Café,
2348,Junction Area,43.6678897668,-79.47143987359999,Timothy's World Coffee,Coffee Shop,
2349,Junction Area,43.6678897668,-79.47143987359999,The Beet Organic Café,Café,
2350,Junction Area,43.6678897668,-79.47143987359999,FULLSTOP,Café,
2351,Junction Area,43.6678897668,-79.47143987359999,U B Social Cafe & General Store,Café,
2353,Junction Area,43.6678897668,-79.47143987359999,Sidewalk Juice Bar And Cafe,Café,
2354,Junction Area,43.6678897668,-79.47143987359999,Bella's Café,Café,
2355,Junction Area,43.6678897668,-79.47143987359999,Wallace Espresso,Café,
2356,Junction Area,43.6678897668,-79.47143987359999,Caldense Bakery,Café,
2357,Junction Area,43.6678897668,-79.47143987359999,Hounslow’ House,Café,
2358,Junction Area,43.6678897668,-79.47143987359999,Crème Fraîche Market Cafe,Café,
2359,Junction Area,43.6678897668,-79.47143987359999,G & J Sunnyside Cafe,Café,
2360,Junction Area,43.6678897668,-79.47143987359999,Java Café,Café,
2361,Junction Area,43.6678897668,-79.47143987359999,Luna Junction,Café,
2362,Junction Area,43.6678897668,-79.47143987359999,Pilot Coffee Roasters,Café,
2363,Junction Area,43.6678897668,-79.47143987359999,Duende Bakery,Bakery,
2364,Junction Area,43.6678897668,-79.47143987359999,Mana Pool,Café,
2365,Junction Area,43.6678897668,-79.47143987359999,Second Cup,Café,
2366,Junction Area,43.6678897668,-79.47143987359999,Cafe 512,Café,
2368,Junction Area,43.6678897668,-79.47143987359999,Dupont Bistro,Portuguese Restaurant,
2369,Junction Area,43.6678897668,-79.47143987359999,Seara Bakery and Pastry,Café,
2370,Junction Area,43.6678897668,-79.47143987359999,Donut World,Café,
2371,Junction Area,43.6678897668,-79.47143987359999,Coffee Culture Cafe & Eatery,Café,
2372,Junction Area,43.6678897668,-79.47143987359999,Cafe Con Leche,Café,
2373,Junction Area,43.6678897668,-79.47143987359999,Mom's Cafe,Café,
2374,Weston-Pellam Park,43.67396203770001,-79.4602439114,The Good Neighbour,Café,
2375,Weston-Pellam Park,43.67396203770001,-79.4602439114,Mattachioni,Café,
2376,Weston-Pellam Park,43.67396203770001,-79.4602439114,Mofer Coffee,Café,
2377,Weston-Pellam Park,43.67396203770001,-79.4602439114,The Merseyside,Café,
2378,Weston-Pellam Park,43.67396203770001,-79.4602439114,Hale Coffee,Coffee Shop,
2379,Weston-Pellam Park,43.67396203770001,-79.4602439114,Balzac’s Coffee,Coffee Shop,
2380,Weston-Pellam Park,43.67396203770001,-79.4602439114,Baguette & Co,Café,
2381,Weston-Pellam Park,43.67396203770001,-79.4602439114,Crema Coffee Co.,Coffee Shop,
2382,Weston-Pellam Park,43.67396203770001,-79.4602439114,Paris Bakery,Bakery,
2383,Weston-Pellam Park,43.67396203770001,-79.4602439114,Full Stop,Café,
2384,Weston-Pellam Park,43.67396203770001,-79.4602439114,El Cafetal,Café,
2385,Weston-Pellam Park,43.67396203770001,-79.4602439114,Decó,Café,
2386,Weston-Pellam Park,43.67396203770001,-79.4602439114,Fatima's Cafe and Bistro,Café,
2387,Weston-Pellam Park,43.67396203770001,-79.4602439114,LAR Cafe,Café,
2388,Weston-Pellam Park,43.67396203770001,-79.4602439114,Pepper's Café,Café,
2389,Weston-Pellam Park,43.67396203770001,-79.4602439114,Coast Cafe Bar,Restaurant,
2390,Weston-Pellam Park,43.67396203770001,-79.4602439114,Fatima's Place,Café,
2391,Weston-Pellam Park,43.67396203770001,-79.4602439114,Oakwood Cafe,Café,
2392,Weston-Pellam Park,43.67396203770001,-79.4602439114,Starbucks,Coffee Shop,
2393,Weston-Pellam Park,43.67396203770001,-79.4602439114,Cool Hand of a Girl,Café,
2394,Weston-Pellam Park,43.67396203770001,-79.4602439114,Tastytreats Company,Café,
2395,Weston-Pellam Park,43.67396203770001,-79.4602439114,The Beet Organic Café,Café,
2396,Weston-Pellam Park,43.67396203770001,-79.4602439114,FULLSTOP,Café,
2397,Weston-Pellam Park,43.67396203770001,-79.4602439114,U B Social Cafe & General Store,Café,
2398,Weston-Pellam Park,43.67396203770001,-79.4602439114,Cafe Neon,Café,
2399,Weston-Pellam Park,43.67396203770001,-79.4602439114,Tre Mari Bakery,Café,
2400,Weston-Pellam Park,43.67396203770001,-79.4602439114,Lick My Deck,Café,
2401,Weston-Pellam Park,43.67396203770001,-79.4602439114,Bella's Café,Café,
2402,Weston-Pellam Park,43.67396203770001,-79.4602439114,Stella's Lunchbox,Café,
2403,Weston-Pellam Park,43.67396203770001,-79.4602439114,Wallace Espresso,Café,
2404,Weston-Pellam Park,43.67396203770001,-79.4602439114,Hounslow’ House,Café,
2405,Weston-Pellam Park,43.67396203770001,-79.4602439114,7-Eleven,Convenience Store,
2406,Weston-Pellam Park,43.67396203770001,-79.4602439114,G & J Sunnyside Cafe,Café,
2407,Weston-Pellam Park,43.67396203770001,-79.4602439114,Java Café,Café,
2408,Weston-Pellam Park,43.67396203770001,-79.4602439114,Luna Junction,Café,
2409,Weston-Pellam Park,43.67396203770001,-79.4602439114,Faema Cafe,Café,
2410,Weston-Pellam Park,43.67396203770001,-79.4602439114,Caldense Bakery,Café,
2411,Weston-Pellam Park,43.67396203770001,-79.4602439114,Duende Bakery,Bakery,
2412,Weston-Pellam Park,43.67396203770001,-79.4602439114,Second Cup,Café,
2413,Weston-Pellam Park,43.67396203770001,-79.4602439114,Don Latte Cafe,Café,
2414,Weston-Pellam Park,43.67396203770001,-79.4602439114,Cafe 512,Café,
2415,Weston-Pellam Park,43.67396203770001,-79.4602439114,Dupont Bistro,Portuguese Restaurant,
2416,Weston-Pellam Park,43.67396203770001,-79.4602439114,The Sovereign,Café,
2417,Weston-Pellam Park,43.67396203770001,-79.4602439114,Harvest,Café,
2418,Weston-Pellam Park,43.67396203770001,-79.4602439114,Seara Bakery and Pastry,Café,
2419,Weston-Pellam Park,43.67396203770001,-79.4602439114,Paloma Galleria and Cafe (La),Café,
2420,Weston-Pellam Park,43.67396203770001,-79.4602439114,Donut World,Café,
2421,Weston-Pellam Park,43.67396203770001,-79.4602439114,SNSD's home,Café,
2422,Weston-Pellam Park,43.67396203770001,-79.4602439114,Cafe Con Leche,Café,
2423,Weston-Pellam Park,43.67396203770001,-79.4602439114,Mom's Cafe,Café,
2424,Corso Italia-Davenport,43.6776609067,-79.4474693307,Mattachioni,Café,
2425,Corso Italia-Davenport,43.6776609067,-79.4474693307,Mofer Coffee,Café,
2426,Corso Italia-Davenport,43.6776609067,-79.4474693307,Dark Horse Espresso Bar,Coffee Shop,
2427,Corso Italia-Davenport,43.6776609067,-79.4474693307,Hale Coffee,Coffee Shop,
2428,Corso Italia-Davenport,43.6776609067,-79.4474693307,CocoaLatte,Café,
2429,Corso Italia-Davenport,43.6776609067,-79.4474693307,Rosie Robin A Touch Of Convenience,Café,
2430,Corso Italia-Davenport,43.6776609067,-79.4474693307,Balzac’s Coffee,Coffee Shop,
2431,Corso Italia-Davenport,43.6776609067,-79.4474693307,Baguette & Co,Café,
2432,Corso Italia-Davenport,43.6776609067,-79.4474693307,Jack's Bakery and Pastry,Café,
2433,Corso Italia-Davenport,43.6776609067,-79.4474693307,Contra Cafe,Café,
2434,Corso Italia-Davenport,43.6776609067,-79.4474693307,Paris Bakery,Bakery,
2435,Corso Italia-Davenport,43.6776609067,-79.4474693307,Baker and Scone,Café,
2436,Corso Italia-Davenport,43.6776609067,-79.4474693307,El Cafetal,Café,
2437,Corso Italia-Davenport,43.6776609067,-79.4474693307,Decó,Café,
2438,Corso Italia-Davenport,43.6776609067,-79.4474693307,Seesaw Café & Workshop,Café,
2439,Corso Italia-Davenport,43.6776609067,-79.4474693307,LAR Cafe,Café,
2440,Corso Italia-Davenport,43.6776609067,-79.4474693307,Ellington's Music & Cafe,Café,
2441,Corso Italia-Davenport,43.6776609067,-79.4474693307,Pepper's Café,Café,
2442,Corso Italia-Davenport,43.6776609067,-79.4474693307,Oakwood Cafe,Café,
2443,Corso Italia-Davenport,43.6776609067,-79.4474693307,Dovercourt Cafe,Café,
2444,Corso Italia-Davenport,43.6776609067,-79.4474693307,Dimitra's Bistro,Greek Restaurant,
2446,Corso Italia-Davenport,43.6776609067,-79.4474693307,Vero Cafe,Café,
2447,Corso Italia-Davenport,43.6776609067,-79.4474693307,Cool Hand of a Girl,Café,
2448,Corso Italia-Davenport,43.6776609067,-79.4474693307,Tastytreats Company,Café,
2449,Corso Italia-Davenport,43.6776609067,-79.4474693307,FULLSTOP,Café,
2450,Corso Italia-Davenport,43.6776609067,-79.4474693307,Cafe Neon,Café,
2451,Corso Italia-Davenport,43.6776609067,-79.4474693307,Tre Mari Bakery,Café,
2452,Corso Italia-Davenport,43.6776609067,-79.4474693307,Lick My Deck,Café,
2453,Corso Italia-Davenport,43.6776609067,-79.4474693307,mabel's,Bakery,
2454,Corso Italia-Davenport,43.6776609067,-79.4474693307,Bella's Café,Café,
2455,Corso Italia-Davenport,43.6776609067,-79.4474693307,Stella's Lunchbox,Café,
2456,Corso Italia-Davenport,43.6776609067,-79.4474693307,Wallace Espresso,Café,
2457,Corso Italia-Davenport,43.6776609067,-79.4474693307,Hounslow’ House,Café,
2458,Corso Italia-Davenport,43.6776609067,-79.4474693307,7-Eleven,Convenience Store,
2459,Corso Italia-Davenport,43.6776609067,-79.4474693307,Java Café,Café,
2460,Corso Italia-Davenport,43.6776609067,-79.4474693307,Luna Junction,Café,
2461,Corso Italia-Davenport,43.6776609067,-79.4474693307,Faema Cafe,Café,
2462,Corso Italia-Davenport,43.6776609067,-79.4474693307,Caldense Bakery,Café,
2463,Corso Italia-Davenport,43.6776609067,-79.4474693307,Duende Bakery,Bakery,
2464,Corso Italia-Davenport,43.6776609067,-79.4474693307,Second Cup,Café,
2465,Corso Italia-Davenport,43.6776609067,-79.4474693307,Golden Gecko,Café,
2466,Corso Italia-Davenport,43.6776609067,-79.4474693307,Don Latte Cafe,Café,
2467,Corso Italia-Davenport,43.6776609067,-79.4474693307,Cafe 512,Café,
2468,Corso Italia-Davenport,43.6776609067,-79.4474693307,Dupont Bistro,Portuguese Restaurant,
2470,Corso Italia-Davenport,43.6776609067,-79.4474693307,Harvest,Café,
2471,Corso Italia-Davenport,43.6776609067,-79.4474693307,B.o.b cafe,Café,
2472,Corso Italia-Davenport,43.6776609067,-79.4474693307,Paloma Galleria and Cafe (La),Café,
2473,Corso Italia-Davenport,43.6776609067,-79.4474693307,SNSD's home,Café,
2474,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Filosophy,Café,
2475,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Mattachioni,Café,
2476,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Mofer Coffee,Café,
2477,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Dark Horse Espresso Bar,Coffee Shop,
2478,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,E.L. Ruddy Co. Cafe,Vegetarian / Vegan Restaurant,
2479,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,The Merseyside,Café,
2480,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Hale Coffee,Coffee Shop,
2482,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Field Trip Cafe,Café,
2483,Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Rosie Robin A Touch Of Convenience,Café,
